timestamp,source_ip,type,bytes,packet_number
2025-07-10T13:08:56.678Z,141.23.28.212,·······A····,1514,190
2025-07-10T13:08:56.678Z,141.23.28.212,·······A····,1514,191
2025-07-10T13:08:56.678Z,141.23.28.212,·······AP···,267,192
2025-07-10T13:08:56.678Z,141.23.28.210,·······A····,66,193
2025-07-10T13:08:56.678Z,141.23.28.210,·······AP···,118,194
2025-07-10T13:08:56.679Z,141.23.28.212,·······A····,66,195
2025-07-10T13:08:56.679Z,141.23.28.212,·······AP···,105,196
2025-07-10T13:08:56.679Z,141.23.28.210,·······A····,66,197
2025-07-10T13:08:56.680Z,141.23.28.210,·······AP···,124,198
2025-07-10T13:08:56.681Z,141.23.28.212,·······AP···,118,199
2025-07-10T13:08:56.681Z,141.23.28.210,·······A····,66,200
2025-07-10T13:08:56.681Z,141.23.28.210,·······AP···,105,201
2025-07-10T13:08:56.721Z,141.23.28.212,·······A····,66,202
2025-07-10T13:09:02.378Z,141.23.28.212,·······A····,1514,203
2025-07-10T13:09:02.378Z,141.23.28.212,·······A····,1514,204
2025-07-10T13:09:02.378Z,141.23.28.212,·······AP···,721,205
2025-07-10T13:09:02.378Z,141.23.28.210,·······A····,66,206
2025-07-10T13:09:02.378Z,141.23.28.210,·······AP···,118,207
2025-07-10T13:09:02.378Z,141.23.28.212,·······A····,66,208
2025-07-10T13:09:02.378Z,141.23.28.212,·······AP···,105,209
2025-07-10T13:09:02.379Z,141.23.28.210,·······A····,66,210
2025-07-10T13:09:02.380Z,141.23.28.210,·······AP···,124,211
2025-07-10T13:09:02.380Z,141.23.28.212,·······AP···,118,212
2025-07-10T13:09:02.380Z,141.23.28.210,·······A····,66,213
2025-07-10T13:09:02.380Z,141.23.28.210,·······AP···,105,214
2025-07-10T13:09:02.421Z,141.23.28.212,·······A····,66,215
2025-07-10T13:09:10.223Z,141.23.28.210,·······A····,54,216
2025-07-10T13:09:10.224Z,141.23.28.212,·······A····,66,217
2025-07-10T13:09:10.325Z,141.23.28.212,·······A····,66,218
2025-07-10T13:09:10.326Z,141.23.28.210,·······A····,66,219
2025-07-10T13:09:12.409Z,141.23.28.212,·······A····,1514,220
2025-07-10T13:09:12.409Z,141.23.28.212,·······A····,1514,221
2025-07-10T13:09:12.409Z,141.23.28.212,·······AP···,1413,222
2025-07-10T13:09:12.410Z,141.23.28.210,·······A····,66,223
2025-07-10T13:09:12.410Z,141.23.28.210,·······AP···,118,224
2025-07-10T13:09:12.410Z,141.23.28.212,·······A····,66,225
2025-07-10T13:09:12.410Z,141.23.28.212,·······AP···,105,226
2025-07-10T13:09:12.410Z,141.23.28.210,·······A····,66,227
2025-07-10T13:09:12.412Z,141.23.28.210,·······AP···,124,228
2025-07-10T13:09:12.412Z,141.23.28.212,·······AP···,118,229
2025-07-10T13:09:12.412Z,141.23.28.210,·······A····,66,230
2025-07-10T13:09:12.412Z,141.23.28.210,·······AP···,105,231
2025-07-10T13:09:12.453Z,141.23.28.212,·······A····,66,232
2025-07-10T13:09:21.999Z,141.23.28.212,·······A····,1514,233
2025-07-10T13:09:21.999Z,141.23.28.212,·······A····,1514,234
2025-07-10T13:09:21.999Z,141.23.28.212,·······A····,1514,235
2025-07-10T13:09:21.999Z,141.23.28.212,·······AP···,593,236
2025-07-10T13:09:21.999Z,141.23.28.210,·······A····,66,237
2025-07-10T13:09:21.999Z,141.23.28.210,·······AP···,118,238
2025-07-10T13:09:22.000Z,141.23.28.212,·······A····,66,239
2025-07-10T13:09:22.000Z,141.23.28.212,·······AP···,105,240
2025-07-10T13:09:22.000Z,141.23.28.210,·······A····,66,241
2025-07-10T13:09:22.001Z,141.23.28.210,·······AP···,124,242
2025-07-10T13:09:22.002Z,141.23.28.212,·······AP···,118,243
2025-07-10T13:09:22.002Z,141.23.28.210,·······A····,66,244
2025-07-10T13:09:22.002Z,141.23.28.210,·······AP···,105,245
2025-07-10T13:09:22.045Z,141.23.28.212,·······A····,66,246
2025-07-10T13:09:25.327Z,141.23.28.210,·······A····,54,247
2025-07-10T13:09:25.327Z,141.23.28.212,·······A····,66,248
2025-07-10T13:09:25.430Z,141.23.28.212,·······A····,66,249
2025-07-10T13:09:25.430Z,141.23.28.210,·······A····,66,250
2025-07-10T13:09:33.662Z,141.23.28.212,·······A····,1514,251
2025-07-10T13:09:33.662Z,141.23.28.212,·······A····,1514,252
