timestamp,source_ip,type,bytes,packet_number
2025-07-10T13:23:48.906Z,141.23.28.210,·······A····,1514,270
2025-07-10T13:23:48.906Z,141.23.28.210,·······AP···,519,271
2025-07-10T13:23:48.910Z,141.23.28.212,·······A····,66,272
2025-07-10T13:23:48.914Z,141.23.28.212,·······AP···,118,273
2025-07-10T13:23:48.914Z,141.23.28.210,·······A····,66,274
2025-07-10T13:23:48.914Z,141.23.28.210,·······AP···,105,275
2025-07-10T13:23:48.927Z,141.23.28.212,·······AP···,124,276
2025-07-10T13:23:48.927Z,141.23.28.210,·······A····,66,277
2025-07-10T13:23:48.928Z,141.23.28.210,·······AP···,118,278
2025-07-10T13:23:48.928Z,141.23.28.212,·······AP···,105,279
2025-07-10T13:23:48.928Z,141.23.28.210,·······A····,66,280
2025-07-10T13:23:50.469Z,141.23.28.210,·······A····,1514,281
2025-07-10T13:23:50.469Z,141.23.28.210,·······A····,1514,282
2025-07-10T13:23:50.469Z,141.23.28.210,·······AP···,1173,283
2025-07-10T13:23:50.471Z,141.23.28.212,·······A····,66,284
2025-07-10T13:23:50.475Z,141.23.28.212,·······AP···,118,285
2025-07-10T13:23:50.475Z,141.23.28.210,·······A····,66,286
2025-07-10T13:23:50.475Z,141.23.28.210,·······AP···,105,287
2025-07-10T13:23:50.495Z,141.23.28.212,·······AP···,124,288
2025-07-10T13:23:50.495Z,141.23.28.210,·······A····,66,289
2025-07-10T13:23:50.495Z,141.23.28.210,·······AP···,118,290
2025-07-10T13:23:50.499Z,141.23.28.212,·······AP···,105,291
2025-07-10T13:23:50.499Z,141.23.28.210,·······A····,66,292
2025-07-10T13:23:52.321Z,141.23.28.210,·······A····,1514,293
2025-07-10T13:23:52.321Z,141.23.28.210,·······A····,1514,294
2025-07-10T13:23:52.321Z,141.23.28.210,·······A····,1514,295
2025-07-10T13:23:52.321Z,141.23.28.210,·······AP···,574,296
2025-07-10T13:23:52.324Z,141.23.28.212,·······A····,66,297
2025-07-10T13:23:52.328Z,141.23.28.212,·······AP···,118,298
2025-07-10T13:23:52.328Z,141.23.28.210,·······A····,66,299
2025-07-10T13:23:52.328Z,141.23.28.210,·······AP···,105,300
2025-07-10T13:23:52.343Z,141.23.28.212,·······AP···,124,301
2025-07-10T13:23:52.343Z,141.23.28.210,·······A····,66,302
2025-07-10T13:23:52.343Z,141.23.28.210,·······AP···,118,303
2025-07-10T13:23:52.344Z,141.23.28.212,·······AP···,105,304
2025-07-10T13:23:52.344Z,141.23.28.210,·······A····,66,305
2025-07-10T13:23:53.952Z,141.23.28.210,·······A····,54,306
2025-07-10T13:23:53.954Z,141.23.28.212,·······A····,66,307
2025-07-10T13:23:53.994Z,141.23.28.212,·······A····,66,308
2025-07-10T13:23:53.994Z,141.23.28.210,·······A····,66,309
